gid,lbl,val,geometry,result
다사484455,,0.0,"POLYGON ((948400 1945500, 948400 1945600, 948500 1945600, 948500 1945500, 948400 1945500))",135.75
다사486443,,0.0,"POLYGON ((948600 1944300, 948600 1944400, 948700 1944400, 948700 1944300, 948600 1944300))",115.5
다사489472,,0.0,"POLYGON ((948900 1947200, 948900 1947300, 949000 1947300, 949000 1947200, 948900 1947200))",0.0
다사506469,,0.0,"POLYGON ((950600 1946900, 950600 1947000, 950700 1947000, 950700 1946900, 950600 1946900))",0.0
다사507469,,0.0,"POLYGON ((950700 1946900, 950700 1947000, 950800 1947000, 950800 1946900, 950700 1946900))",0.0
다사485480,,0.0,"POLYGON ((948500 1948000, 948500 1948100, 948600 1948100, 948600 1948000, 948500 1948000))",28.375
다사470431,,0.0,"POLYGON ((947000 1943100, 947000 1943200, 947100 1943200, 947100 1943100, 947000 1943100))",255.71428571428572
다사477490,,0.0,"POLYGON ((947700 1949000, 947700 1949100, 947800 1949100, 947800 1949000, 947700 1949000))",0.0
다사513475,,0.0,"POLYGON ((951300 1947500, 951300 1947600, 951400 1947600, 951400 1947500, 951300 1947500))",0.0
다사484471,,0.0,"POLYGON ((948400 1947100, 948400 1947200, 948500 1947200, 948500 1947100, 948400 1947100))",0.0
다사469498,,0.0,"POLYGON ((946900 1949800, 946900 1949900, 947000 1949900, 947000 1949800, 946900 1949800))",0.0
다사478481,,0.0,"POLYGON ((947800 1948100, 947800 1948200, 947900 1948200, 947900 1948100, 947800 1948100))",81.5
다사475447,,0.0,"POLYGON ((947500 1944700, 947500 1944800, 947600 1944800, 947600 1944700, 947500 1944700))",174.5
다사512470,,0.0,"POLYGON ((951200 1947000, 951200 1947100, 951300 1947100, 951300 1947000, 951200 1947000))",0.0
다사474466,,0.0,"POLYGON ((947400 1946600, 947400 1946700, 947500 1946700, 947500 1946600, 947400 1946600))",57.375
다사501466,,0.0,"POLYGON ((950100 1946600, 950100 1946700, 950200 1946700, 950200 1946600, 950100 1946600))",224.125
다사500476,,0.0,"POLYGON ((950000 1947600, 950000 1947700, 950100 1947700, 950100 1947600, 950000 1947600))",0.0
다사504480,,0.0,"POLYGON ((950400 1948000, 950400 1948100, 950500 1948100, 950500 1948000, 950400 1948000))",0.0
다사469481,,0.0,"POLYGON ((946900 1948100, 946900 1948200, 947000 1948200, 947000 1948100, 946900 1948100))",318.625
다사464496,,0.0,"POLYGON ((946400 1949600, 946400 1949700, 946500 1949700, 946500 1949600, 946400 1949600))",0.0
다사503465,,0.0,"POLYGON ((950300 1946500, 950300 1946600, 950400 1946600, 950400 1946500, 950300 1946500))",0.0
다사479492,,0.0,"POLYGON ((947900 1949200, 947900 1949300, 948000 1949300, 948000 1949200, 947900 1949200))",0.0
다사461499,,0.0,"POLYGON ((946100 1949900, 946100 1950000, 946200 1950000, 946200 1949900, 946100 1949900))",0.0
다사479480,,0.0,"POLYGON ((947900 1948000, 947900 1948100, 948000 1948100, 948000 1948000, 947900 1948000))",0.0
다사510480,,0.0,"POLYGON ((951000 1948000, 951000 1948100, 951100 1948100, 951100 1948000, 951000 1948000))",0.0
다사465471,,0.0,"POLYGON ((946500 1947100, 946500 1947200, 946600 1947200, 946600 1947100, 946500 1947100))",335.125
다사484481,,0.0,"POLYGON ((948400 1948100, 948400 1948200, 948500 1948200, 948500 1948100, 948400 1948100))",0.0
다사513470,,0.0,"POLYGON ((951300 1947000, 951300 1947100, 951400 1947100, 951400 1947000, 951300 1947000))",0.0
다사505464,,0.0,"POLYGON ((950500 1946400, 950500 1946500, 950600 1946500, 950600 1946400, 950500 1946400))",0.0
다사454476,,0.0,"POLYGON ((945400 1947600, 945400 1947700, 945500 1947700, 945500 1947600, 945400 1947600))",83.0
다사451475,,0.0,"POLYGON ((945100 1947500, 945100 1947600, 945200 1947600, 945200 1947500, 945100 1947500))",0.0
다사467499,,0.0,"POLYGON ((946700 1949900, 946700 1950000, 946800 1950000, 946800 1949900, 946700 1949900))",0.0
다사486465,,0.0,"POLYGON ((948600 1946500, 948600 1946600, 948700 1946600, 948700 1946500, 948600 1946500))",145.5
다사461484,,0.0,"POLYGON ((946100 1948400, 946100 1948500, 946200 1948500, 946200 1948400, 946100 1948400))",23.125
다사492482,,0.0,"POLYGON ((949200 1948200, 949200 1948300, 949300 1948300, 949300 1948200, 949200 1948200))",49.375
다사460480,,0.0,"POLYGON ((946000 1948000, 946000 1948100, 946100 1948100, 946100 1948000, 946000 1948000))",0.0
다사451507,,0.0,"POLYGON ((945100 1950700, 945100 1950800, 945200 1950800, 945200 1950700, 945100 1950700))",0.0
다사458479,,0.0,"POLYGON ((945800 1947900, 945800 1948000, 945900 1948000, 945900 1947900, 945800 1947900))",0.0
다사462485,,0.0,"POLYGON ((946200 1948500, 946200 1948600, 946300 1948600, 946300 1948500, 946200 1948500))",0.0
다사457497,,0.0,"POLYGON ((945700 1949700, 945700 1949800, 945800 1949800, 945800 1949700, 945700 1949700))",0.0
다사454505,,0.0,"POLYGON ((945400 1950500, 945400 1950600, 945500 1950600, 945500 1950500, 945400 1950500))",0.0
다사489470,,0.0,"POLYGON ((948900 1947000, 948900 1947100, 949000 1947100, 949000 1947000, 948900 1947000))",224.125
다사513469,,0.0,"POLYGON ((951300 1946900, 951300 1947000, 951400 1947000, 951400 1946900, 951300 1946900))",0.0
다사494478,,0.0,"POLYGON ((949400 1947800, 949400 1947900, 949500 1947900, 949500 1947800, 949400 1947800))",0.0
다사512476,,0.0,"POLYGON ((951200 1947600, 951200 1947700, 951300 1947700, 951300 1947600, 951200 1947600))",0.0
다사479485,,0.0,"POLYGON ((947900 1948500, 947900 1948600, 948000 1948600, 948000 1948500, 947900 1948500))",0.0
다사472490,,0.0,"POLYGON ((947200 1949000, 947200 1949100, 947300 1949100, 947300 1949000, 947200 1949000))",0.0
다사513472,,0.0,"POLYGON ((951300 1947200, 951300 1947300, 951400 1947300, 951400 1947200, 951300 1947200))",0.0
다사476491,,0.0,"POLYGON ((947600 1949100, 947600 1949200, 947700 1949200, 947700 1949100, 947600 1949100))",0.0
다사488484,,0.0,"POLYGON ((948800 1948400, 948800 1948500, 948900 1948500, 948900 1948400, 948800 1948400))",0.0
다사503480,,0.0,"POLYGON ((950300 1948000, 950300 1948100, 950400 1948100, 950400 1948000, 950300 1948000))",0.0
다사474488,,0.0,"POLYGON ((947400 1948800, 947400 1948900, 947500 1948900, 947500 1948800, 947400 1948800))",0.0
다사489488,,0.0,"POLYGON ((948900 1948800, 948900 1948900, 949000 1948900, 949000 1948800, 948900 1948800))",0.0
다사455502,,0.0,"POLYGON ((945500 1950200, 945500 1950300, 945600 1950300, 945600 1950200, 945500 1950200))",0.0
다사459505,,0.0,"POLYGON ((945900 1950500, 945900 1950600, 946000 1950600, 946000 1950500, 945900 1950500))",0.0
다사471496,,0.0,"POLYGON ((947100 1949600, 947100 1949700, 947200 1949700, 947200 1949600, 947100 1949600))",0.0
다사498464,,0.0,"POLYGON ((949800 1946400, 949800 1946500, 949900 1946500, 949900 1946400, 949800 1946400))",0.0
다사512474,,0.0,"POLYGON ((951200 1947400, 951200 1947500, 951300 1947500, 951300 1947400, 951200 1947400))",0.0
다사503489,,0.0,"POLYGON ((950300 1948900, 950300 1949000, 950400 1949000, 950400 1948900, 950300 1948900))",0.0
다사459500,,0.0,"POLYGON ((945900 1950000, 945900 1950100, 946000 1950100, 946000 1950000, 945900 1950000))",0.0
다사452465,,0.0,"POLYGON ((945200 1946500, 945200 1946600, 945300 1946600, 945300 1946500, 945200 1946500))",0.0
다사473489,,0.0,"POLYGON ((947300 1948900, 947300 1949000, 947400 1949000, 947400 1948900, 947300 1948900))",0.0
다사485473,,0.0,"POLYGON ((948500 1947300, 948500 1947400, 948600 1947400, 948600 1947300, 948500 1947300))",0.0
다사492490,,0.0,"POLYGON ((949200 1949000, 949200 1949100, 949300 1949100, 949300 1949000, 949200 1949000))",0.0
다사455500,,0.0,"POLYGON ((945500 1950000, 945500 1950100, 945600 1950100, 945600 1950000, 945500 1950000))",0.0
다사457498,,0.0,"POLYGON ((945700 1949800, 945700 1949900, 945800 1949900, 945800 1949800, 945700 1949800))",0.0
다사491483,,0.0,"POLYGON ((949100 1948300, 949100 1948400, 949200 1948400, 949200 1948300, 949100 1948300))",0.0
다사504473,,0.0,"POLYGON ((950400 1947300, 950400 1947400, 950500 1947400, 950500 1947300, 950400 1947300))",0.0
다사489492,,0.0,"POLYGON ((948900 1949200, 948900 1949300, 949000 1949300, 949000 1949200, 948900 1949200))",0.0
다사510475,,0.0,"POLYGON ((951000 1947500, 951000 1947600, 951100 1947600, 951100 1947500, 951000 1947500))",0.0
다사494482,,0.0,"POLYGON ((949400 1948200, 949400 1948300, 949500 1948300, 949500 1948200, 949400 1948200))",0.0
다사466434,,0.0,"POLYGON ((946600 1943400, 946600 1943500, 946700 1943500, 946700 1943400, 946600 1943400))",229.60000000000005
다사490487,,0.0,"POLYGON ((949000 1948700, 949000 1948800, 949100 1948800, 949100 1948700, 949000 1948700))",0.0
다사484472,,0.0,"POLYGON ((948400 1947200, 948400 1947300, 948500 1947300, 948500 1947200, 948400 1947200))",0.0
다사482490,,0.0,"POLYGON ((948200 1949000, 948200 1949100, 948300 1949100, 948300 1949000, 948200 1949000))",0.0
다사456499,,0.0,"POLYGON ((945600 1949900, 945600 1950000, 945700 1950000, 945700 1949900, 945600 1949900))",0.0
다사498478,,0.0,"POLYGON ((949800 1947800, 949800 1947900, 949900 1947900, 949900 1947800, 949800 1947800))",0.0
다사497464,,0.0,"POLYGON ((949700 1946400, 949700 1946500, 949800 1946500, 949800 1946400, 949700 1946400))",0.0
다사477491,,0.0,"POLYGON ((947700 1949100, 947700 1949200, 947800 1949200, 947800 1949100, 947700 1949100))",0.0
다사487466,,0.0,"POLYGON ((948700 1946600, 948700 1946700, 948800 1946700, 948800 1946600, 948700 1946600))",0.0
다사468461,,0.0,"POLYGON ((946800 1946100, 946800 1946200, 946900 1946200, 946900 1946100, 946800 1946100))",2.0
다사501486,,0.0,"POLYGON ((950100 1948600, 950100 1948700, 950200 1948700, 950200 1948600, 950100 1948600))",0.0
다사487484,,0.0,"POLYGON ((948700 1948400, 948700 1948500, 948800 1948500, 948800 1948400, 948700 1948400))",0.0
다사493477,,0.0,"POLYGON ((949300 1947700, 949300 1947800, 949400 1947800, 949400 1947700, 949300 1947700))",0.0
다사473462,,0.0,"POLYGON ((947300 1946200, 947300 1946300, 947400 1946300, 947400 1946200, 947300 1946200))",221.375
다사450466,,0.0,"POLYGON ((945000 1946600, 945000 1946700, 945100 1946700, 945100 1946600, 945000 1946600))",0.0
다사458500,,0.0,"POLYGON ((945800 1950000, 945800 1950100, 945900 1950100, 945900 1950000, 945800 1950000))",0.0
다사462501,,0.0,"POLYGON ((946200 1950100, 946200 1950200, 946300 1950200, 946300 1950100, 946200 1950100))",0.0
다사481477,,0.0,"POLYGON ((948100 1947700, 948100 1947800, 948200 1947800, 948200 1947700, 948100 1947700))",0.0
다사488472,,0.0,"POLYGON ((948800 1947200, 948800 1947300, 948900 1947300, 948900 1947200, 948800 1947200))",0.0
다사510470,,0.0,"POLYGON ((951000 1947000, 951000 1947100, 951100 1947100, 951100 1947000, 951000 1947000))",0.0
다사471493,,0.0,"POLYGON ((947100 1949300, 947100 1949400, 947200 1949400, 947200 1949300, 947100 1949300))",0.0
다사486487,,0.0,"POLYGON ((948600 1948700, 948600 1948800, 948700 1948800, 948700 1948700, 948600 1948700))",0.0
다사450469,,0.0,"POLYGON ((945000 1946900, 945000 1947000, 945100 1947000, 945100 1946900, 945000 1946900))",0.0
다사500478,,0.0,"POLYGON ((950000 1947800, 950000 1947900, 950100 1947900, 950100 1947800, 950000 1947800))",0.0
다사478438,,0.0,"POLYGON ((947800 1943800, 947800 1943900, 947900 1943900, 947900 1943800, 947800 1943800))",30.5
다사481475,,0.0,"POLYGON ((948100 1947500, 948100 1947600, 948200 1947600, 948200 1947500, 948100 1947500))",0.0
다사483478,,0.0,"POLYGON ((948300 1947800, 948300 1947900, 948400 1947900, 948400 1947800, 948300 1947800))",0.0
다사497480,,0.0,"POLYGON ((949700 1948000, 949700 1948100, 949800 1948100, 949800 1948000, 949700 1948000))",0.0
다사452475,,0.0,"POLYGON ((945200 1947500, 945200 1947600, 945300 1947600, 945300 1947500, 945200 1947500))",0.0
다사490474,,0.0,"POLYGON ((949000 1947400, 949000 1947500, 949100 1947500, 949100 1947400, 949000 1947400))",0.0
다사450504,,0.0,"POLYGON ((945000 1950400, 945000 1950500, 945100 1950500, 945100 1950400, 945000 1950400))",0.0
다사460501,,0.0,"POLYGON ((946000 1950100, 946000 1950200, 946100 1950200, 946100 1950100, 946000 1950100))",0.0
다사458495,,0.0,"POLYGON ((945800 1949500, 945800 1949600, 945900 1949600, 945900 1949500, 945800 1949500))",132.75
다사478484,,0.0,"POLYGON ((947800 1948400, 947800 1948500, 947900 1948500, 947900 1948400, 947800 1948400))",0.0
다사492472,,0.0,"POLYGON ((949200 1947200, 949200 1947300, 949300 1947300, 949300 1947200, 949200 1947200))",1.625
다사494467,,0.0,"POLYGON ((949400 1946700, 949400 1946800, 949500 1946800, 949500 1946700, 949400 1946700))",157.125
다사490492,,0.0,"POLYGON ((949000 1949200, 949000 1949300, 949100 1949300, 949100 1949200, 949000 1949200))",0.0
다사490488,,0.0,"POLYGON ((949000 1948800, 949000 1948900, 949100 1948900, 949100 1948800, 949000 1948800))",0.0
다사481489,,0.0,"POLYGON ((948100 1948900, 948100 1949000, 948200 1949000, 948200 1948900, 948100 1948900))",0.0
다사498486,,0.0,"POLYGON ((949800 1948600, 949800 1948700, 949900 1948700, 949900 1948600, 949800 1948600))",0.0
다사457506,,0.0,"POLYGON ((945700 1950600, 945700 1950700, 945800 1950700, 945800 1950600, 945700 1950600))",0.0
다사479491,,0.0,"POLYGON ((947900 1949100, 947900 1949200, 948000 1949200, 948000 1949100, 947900 1949100))",0.0
다사493472,,0.0,"POLYGON ((949300 1947200, 949300 1947300, 949400 1947300, 949400 1947200, 949300 1947200))",0.0
다사464451,,0.0,"POLYGON ((946400 1945100, 946400 1945200, 946500 1945200, 946500 1945100, 946400 1945100))",107.375
다사462477,,0.0,"POLYGON ((946200 1947700, 946200 1947800, 946300 1947800, 946300 1947700, 946200 1947700))",201.875
다사491482,,0.0,"POLYGON ((949100 1948200, 949100 1948300, 949200 1948300, 949200 1948200, 949100 1948200))",49.375
다사469497,,0.0,"POLYGON ((946900 1949700, 946900 1949800, 947000 1949800, 947000 1949700, 946900 1949700))",0.0
다사471462,,0.0,"POLYGON ((947100 1946200, 947100 1946300, 947200 1946300, 947200 1946200, 947100 1946200))",50.0
다사499487,,0.0,"POLYGON ((949900 1948700, 949900 1948800, 950000 1948800, 950000 1948700, 949900 1948700))",0.0
다사489471,,0.0,"POLYGON ((948900 1947100, 948900 1947200, 949000 1947200, 949000 1947100, 948900 1947100))",106.5
다사507482,,0.0,"POLYGON ((950700 1948200, 950700 1948300, 950800 1948300, 950800 1948200, 950700 1948200))",0.0
다사456500,,0.0,"POLYGON ((945600 1950000, 945600 1950100, 945700 1950100, 945700 1950000, 945600 1950000))",0.0
다사457491,,0.0,"POLYGON ((945700 1949100, 945700 1949200, 945800 1949200, 945800 1949100, 945700 1949100))",0.0
다사493468,,0.0,"POLYGON ((949300 1946800, 949300 1946900, 949400 1946900, 949400 1946800, 949300 1946800))",315.5
다사499466,,0.0,"POLYGON ((949900 1946600, 949900 1946700, 950000 1946700, 950000 1946600, 949900 1946600))",366.125
다사513476,,0.0,"POLYGON ((951300 1947600, 951300 1947700, 951400 1947700, 951400 1947600, 951300 1947600))",0.0
다사455462,,0.0,"POLYGON ((945500 1946200, 945500 1946300, 945600 1946300, 945600 1946200, 945500 1946200))",8.75
다사494470,,0.0,"POLYGON ((949400 1947000, 949400 1947100, 949500 1947100, 949500 1947000, 949400 1947000))",2.25
다사460469,,0.0,"POLYGON ((946000 1946900, 946000 1947000, 946100 1947000, 946100 1946900, 946000 1946900))",286.5
다사466454,,0.0,"POLYGON ((946600 1945400, 946600 1945500, 946700 1945500, 946700 1945400, 946600 1945400))",381.0
다사488467,,0.0,"POLYGON ((948800 1946700, 948800 1946800, 948900 1946800, 948900 1946700, 948800 1946700))",52.5
다사487475,,0.0,"POLYGON ((948700 1947500, 948700 1947600, 948800 1947600, 948800 1947500, 948700 1947500))",74.625
다사509480,,0.0,"POLYGON ((950900 1948000, 950900 1948100, 951000 1948100, 951000 1948000, 950900 1948000))",0.0
다사495484,,0.0,"POLYGON ((949500 1948400, 949500 1948500, 949600 1948500, 949600 1948400, 949500 1948400))",0.0
다사510476,,0.0,"POLYGON ((951000 1947600, 951000 1947700, 951100 1947700, 951100 1947600, 951000 1947600))",0.0
다사488489,,0.0,"POLYGON ((948800 1948900, 948800 1949000, 948900 1949000, 948900 1948900, 948800 1948900))",0.0
다사486473,,0.0,"POLYGON ((948600 1947300, 948600 1947400, 948700 1947400, 948700 1947300, 948600 1947300))",0.0
다사472493,,0.0,"POLYGON ((947200 1949300, 947200 1949400, 947300 1949400, 947300 1949300, 947200 1949300))",0.0
다사487483,,0.0,"POLYGON ((948700 1948300, 948700 1948400, 948800 1948400, 948800 1948300, 948700 1948300))",0.0
다사503464,,0.0,"POLYGON ((950300 1946400, 950300 1946500, 950400 1946500, 950400 1946400, 950300 1946400))",0.0
다사463449,,0.0,"POLYGON ((946300 1944900, 946300 1945000, 946400 1945000, 946400 1944900, 946300 1944900))",267.2
다사506466,,0.0,"POLYGON ((950600 1946600, 950600 1946700, 950700 1946700, 950700 1946600, 950600 1946600))",0.0
다사486472,,0.0,"POLYGON ((948600 1947200, 948600 1947300, 948700 1947300, 948700 1947200, 948600 1947200))",0.0
다사510474,,0.0,"POLYGON ((951000 1947400, 951000 1947500, 951100 1947500, 951100 1947400, 951000 1947400))",0.0
다사489475,,0.0,"POLYGON ((948900 1947500, 948900 1947600, 949000 1947600, 949000 1947500, 948900 1947500))",0.0
다사499469,,0.0,"POLYGON ((949900 1946900, 949900 1947000, 950000 1947000, 950000 1946900, 949900 1946900))",294.125
다사457500,,0.0,"POLYGON ((945700 1950000, 945700 1950100, 945800 1950100, 945800 1950000, 945700 1950000))",0.0
다사467490,,0.0,"POLYGON ((946700 1949000, 946700 1949100, 946800 1949100, 946800 1949000, 946700 1949000))",117.125
다사506485,,0.0,"POLYGON ((950600 1948500, 950600 1948600, 950700 1948600, 950700 1948500, 950600 1948500))",0.0
다사452506,,0.0,"POLYGON ((945200 1950600, 945200 1950700, 945300 1950700, 945300 1950600, 945200 1950600))",0.0
다사479482,,0.0,"POLYGON ((947900 1948200, 947900 1948300, 948000 1948300, 948000 1948200, 947900 1948200))",0.0
다사485487,,0.0,"POLYGON ((948500 1948700, 948500 1948800, 948600 1948800, 948600 1948700, 948500 1948700))",0.0
다사494465,,0.0,"POLYGON ((949400 1946500, 949400 1946600, 949500 1946600, 949500 1946500, 949400 1946500))",139.125
다사496482,,0.0,"POLYGON ((949600 1948200, 949600 1948300, 949700 1948300, 949700 1948200, 949600 1948200))",0.0
다사508469,,0.0,"POLYGON ((950800 1946900, 950800 1947000, 950900 1947000, 950900 1946900, 950800 1946900))",0.0
다사457501,,0.0,"POLYGON ((945700 1950100, 945700 1950200, 945800 1950200, 945800 1950100, 945700 1950100))",0.0
다사466493,,0.0,"POLYGON ((946600 1949300, 946600 1949400, 946700 1949400, 946700 1949300, 946600 1949300))",12.0
다사504477,,0.0,"POLYGON ((950400 1947700, 950400 1947800, 950500 1947800, 950500 1947700, 950400 1947700))",0.0
다사483468,,0.0,"POLYGON ((948300 1946800, 948300 1946900, 948400 1946900, 948400 1946800, 948300 1946800))",35.0
다사462457,,0.0,"POLYGON ((946200 1945700, 946200 1945800, 946300 1945800, 946300 1945700, 946200 1945700))",0.0
다사487487,,0.0,"POLYGON ((948700 1948700, 948700 1948800, 948800 1948800, 948800 1948700, 948700 1948700))",0.0
다사475489,,0.0,"POLYGON ((947500 1948900, 947500 1949000, 947600 1949000, 947600 1948900, 947500 1948900))",0.0
다사498469,,0.0,"POLYGON ((949800 1946900, 949800 1947000, 949900 1947000, 949900 1946900, 949800 1946900))",276.5
